59240454, SampleClass1, 2012-02-03, 18:55:54
1135460272, SampleClass2, 2012-02-03, 18:55:54
275589442, SampleClass4, 2012-02-03, 18:55:54
1678538890, SampleClass0, 2012-02-03, 18:55:54
1024643084, SampleClass5, 2012-02-03, 18:55:54
1996134194, SampleClass2, 2012-02-03, 18:55:54
1947166588, SampleClass9, 2012-02-03, 18:55:54
1765383670, SampleClass1, 2012-02-03, 18:55:54
1666944491, SampleClass9, 2012-02-03, 18:55:54
1818100329, SampleClass7, 2012-02-03, 18:55:54
1207171214, SampleClass5, 2012-02-03, 18:55:54
205293058, SampleClass2, 2012-02-03, 18:55:54
2052486472, SampleClass0, 2012-02-03, 18:55:54
2009420525, SampleClass4, 2012-02-03, 18:55:54
225419438, SampleClass7, 2012-02-03, 18:55:54
901538834, SampleClass8, 2012-02-03, 18:55:54
1852844029, SampleClass1, 2012-02-03, 18:55:54
1439643475, SampleClass3, 2012-02-03, 18:55:54
663968985, SampleClass4, 2012-02-03, 18:55:54
181134860, SampleClass8, 2012-02-03, 18:55:54
12629891, SampleClass0, 2012-02-03, 18:55:54
1858052823, SampleClass9, 2012-02-03, 18:55:54
1996782251, SampleClass8, 2012-02-03, 18:55:54
186529499, SampleClass5, 2012-02-03, 18:55:54
1211360834, SampleClass0, 2012-02-03, 18:55:54
1481734365, SampleClass8, 2012-02-03, 18:55:54
725162102, SampleClass3, 2012-02-03, 18:55:54
147102136, SampleClass2, 2012-02-03, 18:55:54
917636316, SampleClass1, 2012-02-03, 19:11:02
1490179386, SampleClass4, 2012-02-03, 19:11:02
656914189, SampleClass8, 2012-02-03, 19:11:02
808347545, SampleClass3, 2012-02-03, 19:11:02
456059562, SampleClass3, 2012-02-03, 19:11:02
1098309767, SampleClass5, 2012-02-03, 19:11:02
2056879313, SampleClass7, 2012-02-03, 19:11:02
1840700390, SampleClass2, 2012-02-03, 19:11:02
290519717, SampleClass1, 2012-02-03, 19:11:02
155214011, SampleClass1, 2012-02-03, 19:11:02
1475129886, SampleClass6, 2012-02-03, 19:11:02
833673153, SampleClass0, 2012-02-03, 19:11:02
274520535, SampleClass8, 2012-02-03, 19:11:02
2000383427, SampleClass8, 2012-02-03, 19:11:02
1373951232, SampleClass7, 2012-02-03, 19:11:02
560979791, SampleClass0, 2012-02-03, 19:11:02
1542138694, SampleClass3, 2012-02-03, 19:11:02
1853062797, SampleClass2, 2012-02-03, 19:11:02
1881858075, SampleClass6, 2012-02-03, 19:11:02
1852213084, SampleClass8, 2012-02-03, 19:11:02
1924667041, SampleClass0, 2012-02-03, 19:11:02
971856101, SampleClass1, 2012-02-03, 19:11:02
994147282, SampleClass1, 2012-02-03, 19:11:02
2094273632, SampleClass6, 2012-02-03, 19:11:02
618171600, SampleClass3, 2012-02-03, 19:11:02
47333194, SampleClass0, 2012-02-03, 19:11:02
537356654, SampleClass1, 2012-02-03, 19:11:02
801485098, SampleClass0, 2012-02-03, 19:11:02
354640838, SampleClass6, 2012-02-03, 19:11:02
966923279, SampleClass5, 2012-02-03, 19:11:02
60648264, SampleClass5, 2012-02-03, 19:11:02
674835567, SampleClass8, 2012-02-03, 19:11:02
1146774776, SampleClass6, 2012-02-03, 19:11:02
317206677, SampleClass4, 2012-02-03, 19:11:02
494613561, SampleClass4, 2012-02-03, 19:11:02
498548184, SampleClass0, 2012-02-03, 19:11:02
1687952236, SampleClass4, 2012-02-03, 19:11:02
1595271189, SampleClass6, 2012-02-03, 19:11:02
698394095, SampleClass0, 2012-02-03, 19:11:02
1117305660, SampleClass9, 2012-02-03, 19:11:02
1433606581, SampleClass2, 2012-02-03, 19:11:02
1346626727, SampleClass2, 2012-02-03, 19:11:02
734993463, SampleClass5, 2012-02-03, 19:11:02
1709830246, SampleClass2, 2012-02-03, 19:11:02
1320684888, SampleClass0, 2012-02-03, 19:11:02
1850895817, SampleClass4, 2012-02-03, 19:11:02
594588915, SampleClass1, 2012-02-03, 19:11:02
1181131448, SampleClass9, 2012-02-03, 19:11:02
836293214, SampleClass5, 2012-02-03, 19:11:02
529739898, SampleClass9, 2012-02-03, 19:11:02
1573132589, SampleClass0, 2012-02-03, 19:11:02
177465153, SampleClass5, 2012-02-03, 19:11:02
1012482511, SampleClass4, 2012-02-03, 19:11:02
525357513, SampleClass2, 2012-02-03, 19:11:02
799845610, SampleClass9, 2012-02-03, 19:11:02
501075278, SampleClass6, 2012-02-03, 19:11:02
1875194813, SampleClass4, 2012-02-03, 19:11:02
1481505321, SampleClass4, 2012-02-03, 19:11:02
1715686983, SampleClass3, 2012-02-03, 19:11:02
1157996524, SampleClass8, 2012-02-03, 19:11:02
1651758454, SampleClass9, 2012-02-03, 19:11:02
1688009737, SampleClass3, 2012-02-03, 19:11:02
1304686860, SampleClass7, 2012-02-03, 19:11:02
1845804981, SampleClass4, 2012-02-03, 19:11:02
1525657552, SampleClass4, 2012-02-03, 19:11:02
891560280, SampleClass6, 2012-02-03, 19:11:02
2080338799, SampleClass7, 2012-02-03, 19:11:02
49899205, SampleClass2, 2012-02-03, 19:11:02
107034709, SampleClass5, 2012-02-03, 19:11:02
928469413, SampleClass4, 2012-02-03, 19:11:02
2089127814, SampleClass1, 2012-02-03, 19:11:02
2101105551, SampleClass5, 2012-02-03, 19:11:02
708198991, SampleClass5, 2012-02-03, 19:11:02
1991304703, SampleClass1, 2012-02-03, 19:11:02
1441119354, SampleClass7, 2012-02-03, 19:11:02
256806091, SampleClass9, 2012-02-03, 19:11:02
448465220, SampleClass9, 2012-02-03, 19:11:02
1363441930, SampleClass4, 2012-02-03, 19:11:02
633951022, SampleClass4, 2012-02-03, 19:25:27
1236853299, SampleClass8, 2012-02-03, 19:25:27
757931386, SampleClass6, 2012-02-03, 19:25:27
1969652299, SampleClass2, 2012-02-03, 19:25:27
146764301, SampleClass3, 2012-02-03, 19:25:27
396224371, SampleClass9, 2012-02-03, 19:25:27
1315447868, SampleClass8, 2012-02-03, 19:25:27
726742378, SampleClass9, 2012-02-03, 19:25:27
1491758424, SampleClass9, 2012-02-03, 19:25:27
233281184, SampleClass4, 2012-02-03, 19:25:27
1057827940, SampleClass0, 2012-02-03, 19:25:27
2121110952, SampleClass6, 2012-02-03, 19:25:27
873715655, SampleClass4, 2012-02-03, 19:25:27
1285997868, SampleClass3, 2012-02-03, 19:25:27
1480605430, SampleClass8, 2012-02-03, 19:25:27
1628779048, SampleClass3, 2012-02-03, 19:25:27
389169432, SampleClass7, 2012-02-03, 19:25:27
1557499889, SampleClass9, 2012-02-03, 19:25:27
580837801, SampleClass1, 2012-02-03, 19:25:27
1586835058, SampleClass4, 2012-02-03, 19:25:27
1112582942, SampleClass3, 2012-02-03, 19:25:27
785934742, SampleClass7, 2012-02-03, 19:25:27
32189722, SampleClass2, 2012-02-03, 19:25:27
1568184581, SampleClass8, 2012-02-03, 19:25:27
591603345, SampleClass5, 2012-02-03, 19:25:27
1389529592, SampleClass7, 2012-02-03, 19:25:27
193243589, SampleClass8, 2012-02-03, 19:25:27
1416071188, SampleClass7, 2012-02-03, 19:25:27
693594145, SampleClass8, 2012-02-03, 19:25:27
933014831, SampleClass8, 2012-02-03, 19:25:27
768784379, SampleClass1, 2012-02-03, 19:25:27
139052235, SampleClass1, 2012-02-03, 19:25:27
1871759739, SampleClass5, 2012-02-03, 19:25:27
480157673, SampleClass5, 2012-02-03, 19:25:27
2116562018, SampleClass6, 2012-02-03, 19:25:27
581660342, SampleClass5, 2012-02-03, 19:25:27
1545485722, SampleClass3, 2012-02-03, 19:25:27
901472278, SampleClass4, 2012-02-03, 19:25:27
824445383, SampleClass5, 2012-02-03, 19:25:27
1931493049, SampleClass7, 2012-02-03, 19:25:27
919664440, SampleClass6, 2012-02-03, 19:25:27
469449145, SampleClass1, 2012-02-03, 19:25:27
2078283473, SampleClass7, 2012-02-03, 19:25:27
1806939646, SampleClass2, 2012-02-03, 19:25:27
316737180, SampleClass4, 2012-02-03, 19:25:27
2085324299, SampleClass8, 2012-02-03, 19:25:27
2002007384, SampleClass1, 2012-02-03, 19:25:27
783326687, SampleClass1, 2012-02-03, 19:25:27
1905148152, SampleClass1, 2012-02-03, 19:25:27
1379784471, SampleClass6, 2012-02-03, 19:25:27
1898509826, SampleClass6, 2012-02-03, 19:25:27
559957338, SampleClass2, 2012-02-03, 19:25:27
292907341, SampleClass4, 2012-02-03, 19:25:27
962751093, SampleClass6, 2012-02-03, 19:25:27
714698622, SampleClass4, 2012-02-03, 19:25:27
1883143365, SampleClass0, 2012-02-03, 19:25:27
597973619, SampleClass7, 2012-02-03, 19:25:27
853356662, SampleClass5, 2012-02-03, 19:25:27
1336393094, SampleClass1, 2012-02-03, 19:25:27
1620724816, SampleClass8, 2012-02-03, 19:25:27
254752, SampleClass4, 2012-02-03, 19:25:27
1824086724, SampleClass2, 2012-02-03, 19:25:27
2130931262, SampleClass2, 2012-02-03, 19:25:27
194213213, SampleClass0, 2012-02-03, 19:25:27
1489722974, SampleClass1, 2012-02-03, 19:25:27
888510810, SampleClass5, 2012-02-03, 19:25:27
1381387982, SampleClass8, 2012-02-03, 19:25:27
675605020, SampleClass5, 2012-02-03, 19:25:27
1064951289, SampleClass5, 2012-02-03, 19:25:27
1246828983, SampleClass2, 2012-02-03, 19:25:27
769143055, SampleClass3, 2012-02-03, 19:25:27
1383409392, SampleClass9, 2012-02-03, 19:25:27
257533577, SampleClass9, 2012-02-03, 19:25:27
1109731338, SampleClass3, 2012-02-03, 19:25:27
1067071336, SampleClass8, 2012-02-03, 19:25:27
824653133, SampleClass2, 2012-02-03, 19:25:27
74220424, SampleClass7, 2012-02-03, 19:25:27
515693269, SampleClass9, 2012-02-03, 19:25:27
1814249746, SampleClass6, 2012-02-03, 19:25:27
1419789614, SampleClass0, 2012-02-03, 19:25:27
1104742032, SampleClass7, 2012-02-03, 19:40:18
1012412817, SampleClass2, 2012-02-03, 19:40:18
96554682, SampleClass9, 2012-02-03, 19:40:18
22383702, SampleClass4, 2012-02-03, 19:40:18
1143887438, SampleClass7, 2012-02-03, 19:40:18
1720029611, SampleClass7, 2012-02-03, 19:40:18
1361640909, SampleClass9, 2012-02-03, 19:40:18
903116904, SampleClass3, 2012-02-03, 19:40:18
681516176, SampleClass6, 2012-02-03, 19:40:18
1352124979, SampleClass8, 2012-02-03, 19:40:18
32828249, SampleClass5, 2012-02-03, 19:40:18
1848667093, SampleClass4, 2012-02-03, 19:40:18
1890627551, SampleClass0, 2012-02-03, 19:40:18
1177435061, SampleClass7, 2012-02-03, 19:40:18
1713742126, SampleClass1, 2012-02-03, 19:40:18
190874453, SampleClass9, 2012-02-03, 19:40:18
1085709464, SampleClass4, 2012-02-03, 19:40:18
1592927631, SampleClass7, 2012-02-03, 19:40:18
402208933, SampleClass6, 2012-02-03, 19:40:18
360379665, SampleClass0, 2012-02-03, 19:40:18
1634406344, SampleClass8, 2012-02-03, 19:40:18
685581004, SampleClass9, 2012-02-03, 19:40:18
79159350, SampleClass2, 2012-02-03, 19:40:18
1184877692, SampleClass3, 2012-02-03, 19:40:18
509505362, SampleClass4, 2012-02-03, 19:40:18
2111039415, SampleClass8, 2012-02-03, 19:40:18
948232438, SampleClass6, 2012-02-03, 19:40:18
1132383640, SampleClass0, 2012-02-03, 19:40:18
2086519044, SampleClass6, 2012-02-03, 19:40:18
55483519, SampleClass6, 2012-02-03, 19:40:18
1539907012, SampleClass4, 2012-02-03, 19:40:18
1411028809, SampleClass6, 2012-02-03, 19:40:18
1677387298, SampleClass1, 2012-02-03, 19:40:18
1753072066, SampleClass5, 2012-02-03, 19:40:18
1516785809, SampleClass2, 2012-02-03, 19:40:18
853700228, SampleClass7, 2012-02-03, 19:40:18
1846423337, SampleClass8, 2012-02-03, 19:40:18
535297680, SampleClass5, 2012-02-03, 19:40:18
1497587976, SampleClass1, 2012-02-03, 19:40:18
896080952, SampleClass4, 2012-02-03, 19:40:18
838380026, SampleClass3, 2012-02-03, 19:40:18
2028358395, SampleClass7, 2012-02-03, 19:40:18
1617501115, SampleClass2, 2012-02-03, 19:40:18
402483018, SampleClass8, 2012-02-03, 19:40:18
2137619565, SampleClass4, 2012-02-03, 19:40:18
1982612081, SampleClass6, 2012-02-03, 19:40:18
1515641068, SampleClass7, 2012-02-03, 19:40:18
1264146202, SampleClass6, 2012-02-03, 19:40:18
962837695, SampleClass8, 2012-02-03, 19:40:18
188776706, SampleClass7, 2012-02-03, 19:40:18
1039272967, SampleClass1, 2012-02-03, 19:40:18
1490317022, SampleClass2, 2012-02-03, 19:40:18
1769234966, SampleClass0, 2012-02-03, 19:40:18
485884798, SampleClass9, 2012-02-03, 19:40:18
1275343433, SampleClass9, 2012-02-03, 19:40:18
1007277676, SampleClass4, 2012-02-03, 19:40:18
2056307109, SampleClass6, 2012-02-03, 19:40:18
1222186939, SampleClass9, 2012-02-03, 19:40:18
1972631752, SampleClass0, 2012-02-03, 19:40:18
861591035, SampleClass6, 2012-02-03, 19:40:18
1236134421, SampleClass1, 2012-02-03, 19:40:18
1959472517, SampleClass3, 2012-02-03, 19:40:18
1226496063, SampleClass4, 2012-02-03, 19:40:18
1794139348, SampleClass7, 2012-02-03, 19:40:18
1733307425, SampleClass8, 2012-02-03, 19:40:18
1971170731, SampleClass5, 2012-02-03, 19:40:18
525887363, SampleClass2, 2012-02-03, 19:40:18
1763419218, SampleClass0, 2012-02-03, 19:40:18
1444912311, SampleClass1, 2012-02-03, 19:40:18
445032149, SampleClass1, 2012-02-03, 19:40:18
528436764, SampleClass0, 2012-02-03, 19:40:18
1804302568, SampleClass2, 2012-02-03, 19:40:18
81674105, SampleClass1, 2012-02-03, 19:40:18
1814089648, SampleClass7, 2012-02-03, 19:40:18
1106258836, SampleClass1, 2012-02-03, 19:40:18
768825820, SampleClass7, 2012-02-03, 19:40:18
1892919568, SampleClass7, 2012-02-03, 19:40:18
674407774, SampleClass0, 2012-02-03, 19:40:18
834073097, SampleClass2, 2012-02-03, 19:40:18
1021735061, SampleClass9, 2012-02-03, 19:40:18
1757522932, SampleClass1, 2012-02-03, 19:40:18
1407415757, SampleClass2, 2012-02-03, 19:40:18
809518849, SampleClass1, 2012-02-03, 19:40:18
1163649393, SampleClass3, 2012-02-03, 19:45:42
1422292027, SampleClass7, 2012-02-03, 19:45:42
1631392221, SampleClass2, 2012-02-03, 19:45:42
2062200882, SampleClass3, 2012-02-03, 19:45:42
2099378088, SampleClass6, 2012-02-03, 19:45:42
829936736, SampleClass0, 2012-02-03, 19:45:42
1426042291, SampleClass2, 2012-02-03, 19:45:42
1206994492, SampleClass1, 2012-02-03, 19:45:42
710643518, SampleClass5, 2012-02-03, 19:45:42
1739691786, SampleClass4, 2012-02-03, 19:45:42
1386154057, SampleClass5, 2012-02-03, 19:45:42
1001627234, SampleClass7, 2012-02-03, 19:45:42
325161087, SampleClass3, 2012-02-03, 19:45:42
996361926, SampleClass0, 2012-02-03, 19:45:42
1953350057, SampleClass2, 2012-02-03, 19:45:42
183830732, SampleClass0, 2012-02-03, 19:45:42
636747311, SampleClass4, 2012-02-03, 19:45:42
1060550404, SampleClass4, 2012-02-03, 19:45:42
1101004713, SampleClass5, 2012-02-03, 19:45:42
1978869492, SampleClass0, 2012-02-03, 19:45:42
388690048, SampleClass4, 2012-02-03, 19:45:42
201178355, SampleClass8, 2012-02-03, 19:45:42
2023526415, SampleClass9, 2012-02-03, 19:45:42
739562457, SampleClass3, 2012-02-03, 19:45:42
1944129043, SampleClass9, 2012-02-03, 19:45:42
531204608, SampleClass1, 2012-02-03, 19:45:42
585289563, SampleClass9, 2012-02-03, 19:45:42
1930061296, SampleClass8, 2012-02-03, 19:45:42
633739438, SampleClass4, 2012-02-03, 19:45:42
254751569, SampleClass6, 2012-02-03, 19:45:42
609436116, SampleClass2, 2012-02-03, 19:45:42
667019578, SampleClass8, 2012-02-03, 19:45:42
1003731985, SampleClass7, 2012-02-03, 19:45:42
685086637, SampleClass8, 2012-02-03, 19:45:42
820722912, SampleClass0, 2012-02-03, 19:45:42
2026757024, SampleClass1, 2012-02-03, 19:45:42
1285830123, SampleClass5, 2012-02-03, 19:45:42
1878424895, SampleClass1, 2012-02-03, 19:45:42
2116026290, SampleClass7, 2012-02-03, 19:45:42
1623387033, SampleClass4, 2012-02-03, 19:45:42
1941346136, SampleClass8, 2012-02-03, 19:45:42
1751474828, SampleClass4, 2012-02-03, 19:45:42
1107506910, SampleClass0, 2012-02-03, 19:45:42
670879988, SampleClass1, 2012-02-03, 19:45:42
1713674243, SampleClass9, 2012-02-03, 19:45:42
960264776, SampleClass4, 2012-02-03, 19:45:42
2077312576, SampleClass9, 2012-02-03, 19:45:42
714319621, SampleClass6, 2012-02-03, 19:45:42
24440926, SampleClass9, 2012-02-03, 19:45:42
1933231062, SampleClass8, 2012-02-03, 19:45:42
